ABA.BA.BA,ABA-Spinal cord,BA-(Diagnostic) Imaging,"BA-Radiation, not otherwise specified",X-ray of spinal cord,"Fluoroscopy, spinal cord",,
AAN.FC.AA,AAN-Cranial nerve,FC-Release,AA-Open approach,Release of cranial nerve,"Decompression, cranial nerve [intracranial];<br/> Decompression [microvascular], facial nerve [intracranial];<br/> Decompression [microvascular], glossopharyngeal [intracranial];<br/> Decompression [microvascular], trigeminal nerve [intracranial];<br/> Decompression [microvascular], vagus nerve [intracranial];<br/> Decompression [microvascular], vestibular nerve [intracranial];<br/> Decompression of trigeminal nerve root;<br/> Fenestration, optic nerve sheath [for decompression];<br/> Other cranial nerve decompression NOS;<br/> Rhizotomy, trigeminal posterior",,
ABA.BA.BJ,ABA-Spinal cord,BA-(Diagnostic) Imaging,BJ-Ultrasound,Ultrasound of spinal cord,,,
ABA.FA.AE,ABA-Spinal cord,FA-Incision,AE-Percutaneous,Percutaneous cordotomy,Stereotactic cordotomy,,
ABA.FA.AA,ABA-Spinal cord,FA-Incision,AA-Open approach,Cordotomy,Cordotomy NOS;<br/> Myelotomy;<br/> Spinal tractotomy;<br/> Tractotomy (one-stage) (two-stage) of spinal cord;<br/> Transection of spinal cord tracts ,laminectomy,"percutaneous cordotomy (<a href=""#http://id.who.int/ichi/entity/2024926745"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{1}-{AB}-{11751}"" title=""Percutaneous cordotomy"">ABA.FA.AE</a>)"
ABA.FC.AA,ABA-Spinal cord,FC-Release,AA-Open approach,Release of spinal cord,Lysis of adhesions of spinal cord;<br/> Release of adhesions of spinal cord,,
ABA.BA.BB,ABA-Spinal cord,BA-(Diagnostic) Imaging,BB-Radiation with contrast medium,Radiography of the spinal cord with contrast,"Nuclear medicine NEC, spinal cord",,
ABA.BA.BH,ABA-Spinal cord,BA-(Diagnostic) Imaging,"BH-Nuclear magnetic resonance, not otherwise specified",Magnetic resonance imaging of spinal cord,,,
ABA.GA.AA,ABA-Spinal cord,GA-Destruction,AA-Open approach,Destruction of spinal cord,Destruction of lesion of spinal cord,,
AAN.JD.AA,AAN-Cranial nerve,JD-Removal (of internal device or foreign body),AA-Open approach,Removal of foreign body from cranial nerves,"Removal, neurostimulator device, cranial nerve [intracranial]",,
ABA.GA.BA,ABA-Spinal cord,GA-Destruction,"BA-Radiation, not otherwise specified",Destruction of spinal cord by radiation,"Destruction of tissue of spinal cord by radiation;<br/> Radiosurgery (stereotactic), spinal cord;<br/> Radiotherapy, spinal cord;<br/> Teletherapy, spinal cord;<br/> Therapy, radiation, spinal cord",,
ABA.JG.AA,ABA-Spinal cord,JG-Debridement,AA-Open approach,Debridement of spinal cord,,,
ABA.JI.AA,ABA-Spinal cord,"JI-Excision, local",AA-Open approach,Local excision of spinal cord,Excision of spinal cord NOS;<br/> Local excision of lesion of spinal cord,,
ABA.MK.AA,ABA-Spinal cord,MK-Repair,AA-Open approach,"Repair interventions on spinal cord structures, not elsewhere classified",Closure of myelomeningocele;<br/> Other repair interventions on spinal cord structures NOS;<br/> Repair of diastematomyelia;<br/> Repair of spinal cord NOS;<br/> Repair of spinal myelomeningocele,skin flap;<br/> Z-plasty,
ABA.ML.AA,ABA-Spinal cord,ML-Reconstruction,AA-Open approach,Plastic operations on spinal cord structures,,,
ABC.AD.AA,ABC-Spinal meninges,AD-Biopsy,AA-Open approach,Biopsy of spinal meninges,,,
ABC.GA.AA,ABC-Spinal meninges,GA-Destruction,AA-Open approach,Destruction of spinal meninges,Curettage of spinal cord or spinal meninges;<br/> Destruction of lesion of spinal meninges;<br/>,,"biopsy of spinal cord (<a href=""#http://id.who.int/ichi/entity/1941602027"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{1}-{AB}-{11745}"" title=""Biopsy of spinal cord"">ABA.AD.AA</a>);<br/> biopsy of spinal meninges (<a href=""#http://id.who.int/ichi/entity/808446833"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{1}-{AB}-{11759}"" title=""Biopsy of spinal meninges"">ABC.AD.AA</a>)"
ABC.JB.AA,ABC-Spinal meninges,JB-Drainage,AA-Open approach,Drainage of spinal meninges,"Evacuation [abscess, haematoma], spinal meninges;<br/> Marsupialisation of cyst of spinal meninges",,
ABC.JG.AA,ABC-Spinal meninges,JG-Debridement,AA-Open approach,Debridement of spinal meninges,,,
ABC.JI.AA,ABC-Spinal meninges,"JI-Excision, local",AA-Open approach,Local excision of spinal meninges,Excision of lesion of spinal meninges,,
ABC.JJ.AA,ABC-Spinal meninges,"JJ-Excision, partial",AA-Open approach,Partial excision of spinal meninges,Resection of spinal meninges,,
ABC.MK.AA,ABC-Spinal meninges,MK-Repair,AA-Open approach,Repair of spinal meninges,Closure of fistula of CSF of spinal meninges;<br/> Fistulectomy of spinal meninges;<br/> Repair of fistula of spinal meninges;<br/> Repair of meningocele NOS;<br/> Repair of spinal meningocele NOS,,
ABG.AE.AA,ABG-Spinal cavity,AE-Inspection,AA-Open approach,Exploration of spinal canal,Exploration of spinal canal after previous laminectomy;<br/> Exploration of spinal nerve root;<br/> Foraminotomy;<br/> Other exploration of spinal canal NOS,,
ABG.BA.BB,ABG-Spinal cavity,BA-(Diagnostic) Imaging,BB-Radiation with contrast medium,Contrast myelogram of spinal canal,,,
ABG.BA.BH,ABG-Spinal cavity,BA-(Diagnostic) Imaging,"BH-Nuclear magnetic resonance, not otherwise specified",Magnetic resonance imaging of spinal canal,"Spinal cord level cervical;<br/> Spinal cord level, lumbar (lumbosacral);<br/> Spinal cord level, thoracic",,
ABG.DB.AE,ABG-Spinal cavity,DB-Application [of pharmaceutical],AE-Percutaneous,Injection of agent into spinal canal,Injection of anaesthetic into spinal canal for analgesia;<br/> Injection of other agent into spinal canal NOS;<br/> Intrathecal injection of steroid;<br/> Spinal blood patch;<br/> Subarachnoid perfusion of refrigerated saline,,"injection of contrast material for myelogram (<a href=""#http://id.who.int/ichi/entity/295192671"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{1}-{AA}-{11672}"" title=""Other contrast radiogram of brain"">AAA.BA.BB</a>);<br/> injection of destructive agent into spinal canal (<a href=""#http://id.who.int/ichi/entity/1026109779"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{1}-{AB}-{11773}"" title=""Injection of destructive agent into spinal canal"">ABG.GA.AE</a>)"
ABG.DL.AE,ABG-Spinal cavity,DL-Insertion [of assistive internal device],AE-Percutaneous,Percutaneous insertion of device into spinal canal,"Percutaneous insertion of infusion pump;<br/> Percutaneous insertion of catheter into epidural, subarachnoid, or subdural space of spine with intermittent or continuous infusion of drug (with creation of any reservoir)",,
"<span class=""text-retired"" title=""Retired ICHI code"">ABG.DM.AH</span>",ABG-Spinal cavity,DM-Installation of assistive product,AH-External,"<span class=""text-retired"" title=""Retired ICHI code"">Implantation of external device, spinal canal</span>","Implantation, external drain, lumbar spine",lumbar puncture,
ABG.DN.AE,ABG-Spinal cavity,DN-Implantation [of internal device],AE-Percutaneous,Percutaneous implantation of device into spinal canal,Implantation of spinal neurostimulator lead;<br/> Implantation of epidural electrodes,,
ABG.GA.AE,ABG-Spinal cavity,GA-Destruction,AE-Percutaneous,Injection of destructive agent into spinal canal,,,
ABG.JB.AE,ABG-Spinal cavity,JB-Drainage,AE-Percutaneous,Drainage of spinal canal,,"that by:<br/><span class=""tab-space""></span> insertion of drain;<br/><span class=""tab-space""></span> lumbar puncture;<br/><span class=""tab-space""></span> spinal tap","lumbar puncture for injection of dye [myelogram] (<a href=""#http://id.who.int/ichi/entity/295192671"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{1}-{AA}-{11672}"" title=""Other contrast radiogram of brain"">AAA.BA.BB</a>)"
ABG.JD.AA,ABG-Spinal cavity,JD-Removal (of internal device or foreign body),AA-Open approach,Removal of foreign body from spinal canal,Removal of spinal thecal shunt,,
ABG.JD.AE,ABG-Spinal cavity,JD-Removal (of internal device or foreign body),AE-Percutaneous,Percutaneous removal of foreign body from spinal canal,Removal of catheter;<br/> Removal of epidural electrodes;<br/> Removal of infusion pump;<br/> Removal of neurostimulator device;<br/> Removal of neurostimulator pulse generator;<br/> Removal of pressure measuring/monitoring device,,
ABG.JD.AH,ABG-Spinal cavity,JD-Removal (of internal device or foreign body),AH-External,Removal of device (external) from spinal canal,Removal of drain (external) from spinal canal,,
ABG.JI.AA,ABG-Spinal cavity,"JI-Excision, local",AA-Open approach,Local excision of spinal canal,"Debulking, space occupying lesion, spinal canal;<br/> Excision of lesion of spinal canal;<br/> Excision of spinal canal NOS;<br/> Resection, space occupying lesion, spinal canal",,
ABG.KA.AE,ABG-Spinal cavity,KA-Replacement of internal device,AE-Percutaneous,Replacement of spinal device,Replacement of epidural electrodes;<br/> Replacement of spinal neurostimulator lead,,
ABG.LI.AA,ABG-Spinal cavity,LI-Deviation,AA-Open approach,Spinal shunt,Lumbar-subarachnoid shunt NOS;<br/>  Lumboperitoneal shunt;<br/> Pleurothecal anastomosis;<br/> Replacement of spinal shunt;<br/> Revision of spinal thecal shunt;<br/> Salpingothecal anastomosis;<br/> Shunt of spinal theca;<br/> Spinal subarachnoid-peritoneal shunt;<br/> Spinal subarachnoid-ureteral shunt;<br/> Syringoperitoneal shunt;<br/> Syringopleural shunt,,
ABG.FC.AA,ABG-Spinal cavity,FC-Release,AA-Open approach,Release of spinal canal,Decompression laminectomy;<br/> Decompression laminotomy;<br/> Decompression of spinal canal;<br/> Expansile laminoplasty,Bone graft;<br/> Fat graft,"drainage of spinal fluid/spinal tap (<a href=""#http://id.who.int/ichi/entity/728878207"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{1}-{AB}-{11774}"" title=""Drainage of spinal canal"">ABG.JB.AE</a>);<br/> laminectomy with excision of intervertebral disc (<a href=""#http://id.who.int/ichi/entity/882119643"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{10}-{MB}-{13987}"" title=""Cervical discectomy"">MBB.JJ.AA</a>), (<a href=""#http://id.who.int/ichi/entity/307356920"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{10}-{MB}-{14016}"" title=""Thoracic discectomy"">MBH.JJ.AA</a>), (<a href=""#http://id.who.int/ichi/entity/1472805822"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{10}-{MB}-{14034}"" title=""Partial ostectomy, lumbar spine"">MBM.JJ.AA</a>)"
ABN.AF.BP,ABN-Spinal nerve,AF-Mapping,BP-Electric field,Dermatometric evoked potential,Sacral evoked potential,,"somatosensory evoked potentials (<a href=""#http://id.who.int/ichi/entity/1052954163"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{1}-{AV}-{11953}"" title=""Somatosensory evoked potentials"">AVC.AF.BP</a>);<br/> electromyography (<a href=""#http://id.who.int/ichi/entity/283474686"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{10}-{MR}-{14763}"" title=""Electromyography"">MRM.AC.AE</a>)"
ABN.FB.AA,ABN-Spinal nerve,FB-Division,AA-Open approach,Division of intraspinal nerve root,Rhizotomy,,
ABN.FC.AA,ABN-Spinal nerve,FC-Release,AA-Open approach,Release of spinal nerve root,Lysis of adhesions of spinal nerve roots;<br/> Release of spinal nerve root for decompression;<br/> Spinal rhizolysis,,"spinal foraminotomy (<a href=""#http://id.who.int/ichi/entity/1146463165"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{1}-{AB}-{11766}"" title=""Exploration of spinal canal"">ABG.AE.AA</a>)"
ABN.GA.AA,ABN-Spinal nerve,GA-Destruction,AA-Open approach,Destruction of spinal nerve root,Dorsal root entry zone (DREZ) lesioning,,
ACA.AC.AH,ACA-Peripheral nervous system,AC-Test,AH-External,"Conduction study, peripheral nerve",,,
ACA.AD.AA,ACA-Peripheral nervous system,AD-Biopsy,AA-Open approach,Open biopsy of peripheral nerve ,Open biopsy of peripheral ganglion,,
ACA.AD.AE,ACA-Peripheral nervous system,AD-Biopsy,AE-Percutaneous,Closed biopsy of peripheral nerve ,Closed biopsy of peripheral ganglion,,
ACA.DB.AE,ACA-Peripheral nervous system,DB-Application [of pharmaceutical],AE-Percutaneous,Peripheral nerve injection,"Injection of anaesthetic into peripheral nerve for analgesia;<br/> Injection of other agent, except neurolytic;<br/> Peripheral nerve injection, NOS",,
ACA.DL.AA,ACA-Peripheral nervous system,DL-Insertion [of assistive internal device],AA-Open approach,Insertion of device into peripheral nervous system,"Insertion, electrode, neurostimulator, peripheral nerve",,
ACA.DN.AE,ACA-Peripheral nervous system,DN-Implantation [of internal device],AE-Percutaneous,Percutaneous implantation of device into peripheral nerve,Implantation of peripheral neurostimulator lead,,
ACA.FA.AA,ACA-Peripheral nervous system,FA-Incision,AA-Open approach,Incision of peripheral nerve,,,
ACA.FB.AA,ACA-Peripheral nervous system,FB-Division,AA-Open approach,Division of peripheral nerve,Division of phrenic nerve for collapse of lung;<br/> Division of glossopharyngeal nerve,,
ACA.FC.AA,ACA-Peripheral nervous system,FC-Release,AA-Open approach,Release of peripheral nerve,Other peripheral nerve or ganglion decompression or lysis of adhesions NOS;<br/> Peripheral nerve decompression;<br/> Peripheral nerve neurolysis NOS;<br/> Release of carpal tunnel;<br/> Release of tarsal tunnel,,
ACA.FC.AB,ACA-Peripheral nervous system,FC-Release,AB-Percutaneous endoscopic,Endoscopic release of peripheral nerve,Endoscopic ganglion decompression NOS;<br/> Endoscopic lysis of adhesions;<br/> Endoscopic release of carpal tunnel;<br/> Endoscopic release of peripheral nerve for decompression,,
ACA.GA.AZ,ACA-Peripheral nervous system,GA-Destruction,AZ-Unspecified approach,Destruction of peripheral nerve,Avulsion of peripheral nerve;<br/> Crushing of peripheral nerves;<br/> Destruction of cranial or peripheral nerves by cryoanalgesia;<br/> Destruction of cranial or peripheral nerves by injection of neurolytic agent;<br/> Destruction of cranial or peripheral nerves by radiofrequency;<br/> Radiofrequency ablation,,
ACA.JD.AE,ACA-Peripheral nervous system,JD-Removal (of internal device or foreign body),AE-Percutaneous,Percutaneous removal of foreign body from peripheral nerve,"Removal, electrode, neurostimulator from peripheral nerve;<br/> Removal of peripheral neurostimulator lead",,
ACA.JG.AA,ACA-Peripheral nervous system,JG-Debridement,AA-Open approach,Debridement of peripheral nerve,,,
ACA.JK.AA,ACA-Peripheral nervous system,"JK-Excision, total",AA-Open approach,Excision of peripheral nerve,Excision of peripheral nerve NOS;<br/> Neurectomy of superficial peripheral nerve;<br/> Neurectomy of deep peripheral nerve;<br/> Resection of peripheral nerve,,"partial excision of peripheral nerve (<a href=""#http://id.who.int/ichi/entity/1696781999"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{1}-{AC}-{11799}"" title=""Partial excision of peripheral nerve"">ACA.JJ.AA</a>)"
ACA.KA.AE,ACA-Peripheral nervous system,KA-Replacement of internal device,AE-Percutaneous,Percutaneous replacement of peripheral nerve device,"Percutaneous:<br/><span class=""tab-space""></span> replacement of electrode, neurostimulator peripheral nerve;<br/><span class=""tab-space""></span> replacement of peripheral neurostimulator lead",,
ACA.KD.AA,ACA-Peripheral nervous system,KD-Transplantation,AA-Open approach,Nerve transplantation,,,
ACA.LB.AA,ACA-Peripheral nervous system,LB-Reattachment,AA-Open approach,Anastomosis of peripheral nerve,Anastomosis of peripheral nerve NOS;<br/> Reattach NOSment of peripheral nerve,,
ACA.LJ.AA,ACA-Peripheral nervous system,LJ-Transfer,AA-Open approach,Transposition of peripheral nerve,,,
